backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,350,steane,bposd,9,3,1000,sd6,0.02,0.393,N/A,N/A,N/A
custom_full,300,steane,bposd,9,3,1000,sd6,0.02,0.403,N/A,N/A,N/A
custom_full,300,steane,bposd,9,3,1000,sd6,0.01,0.292,N/A,N/A,N/A
custom_full,300,steane,bposd,9,3,1000,sd6,0.015,0.353,N/A,N/A,N/A
custom_full,400,steane,bposd,9,3,1000,sd6,0.02,0.386,N/A,N/A,N/A
custom_full,350,steane,bposd,9,3,1000,sd6,0.01,0.276,N/A,N/A,N/A
custom_full,400,steane,bposd,9,3,1000,sd6,0.015,0.363,N/A,N/A,N/A
custom_full,400,steane,bposd,9,3,1000,sd6,0.01,0.255,N/A,N/A,N/A
custom_full,500,steane,bposd,9,3,1000,sd6,0.01,0.279,N/A,N/A,N/A
custom_full,450,steane,bposd,9,3,1000,sd6,0.02,0.381,N/A,N/A,N/A
custom_full,450,steane,bposd,9,3,1000,sd6,0.015,0.362,N/A,N/A,N/A
custom_full,350,steane,bposd,9,3,1000,sd6,0.015,0.331,N/A,N/A,N/A
custom_full,450,steane,bposd,9,3,1000,sd6,0.01,0.279,N/A,N/A,N/A
custom_full,500,steane,bposd,9,3,1000,sd6,0.02,0.409,N/A,N/A,N/A
custom_full,500,steane,bposd,9,3,1000,sd6,0.015,0.364,N/A,N/A,N/A
custom_full,400,gross,bposd,200,3,1000,sd6,0.01,0.600,N/A,N/A,N/A
custom_full,350,gross,bposd,175,3,1000,sd6,0.01,0.580,N/A,N/A,N/A
custom_full,300,gross,bposd,150,3,1000,sd6,0.01,0.560,N/A,N/A,N/A
custom_full,500,gross,bposd,250,3,1000,sd6,0.01,0.570,N/A,N/A,N/A
custom_full,450,gross,bposd,225,3,1000,sd6,0.01,0.650,N/A,N/A,N/A
custom_full,450,gross,bposd,225,3,1000,sd6,0.015,0.990,N/A,N/A,N/A
custom_full,350,gross,bposd,175,3,1000,sd6,0.015,0.990,N/A,N/A,N/A
custom_full,300,gross,bposd,150,3,1000,sd6,0.015,0.970,N/A,N/A,N/A
custom_full,400,gross,bposd,200,3,1000,sd6,0.015,0.950,N/A,N/A,N/A
custom_full,500,gross,bposd,250,3,1000,sd6,0.015,0.980,N/A,N/A,N/A
custom_full,300,gross,bposd,150,3,1000,sd6,0.02,1.000,N/A,N/A,N/A
custom_full,450,gross,bposd,225,3,1000,sd6,0.02,1.000,N/A,N/A,N/A
custom_full,350,gross,bposd,175,3,1000,sd6,0.02,1.000,N/A,N/A,N/A
custom_full,400,gross,bposd,200,3,1000,sd6,0.02,1.000,N/A,N/A,N/A
custom_full,500,gross,bposd,250,3,1000,sd6,0.02,1.000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,sd6,0.015,0.459,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,sd6,0.02,0.500,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,sd6,0.02,0.510,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,sd6,0.015,0.466,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,sd6,0.01,0.493,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,sd6,0.01,0.471,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,sd6,0.02,0.502,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,sd6,0.015,0.506,N/A,N/A,N/A
custom_full,300,surface,bposd,11,3,1000,sd6,0.01,0.122,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,sd6,0.01,0.471,N/A,N/A,N/A
custom_full,300,surface,bposd,11,3,1000,sd6,0.015,0.325,N/A,N/A,N/A
custom_full,300,surface,bposd,11,3,1000,sd6,0.02,0.454,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,sd6,0.01,0.513,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,sd6,0.015,0.503,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,sd6,0.015,0.479,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,sd6,0.015,0.488,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,sd6,0.01,0.472,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,sd6,0.01,0.479,N/A,N/A,N/A
custom_full,350,surface,bposd,12,3,1000,sd6,0.01,0.135,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,sd6,0.02,0.469,N/A,N/A,N/A
