backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,300,steane,bposd,9,3,1000,sd6,0.05,0.508,N/A,N/A,N/A
custom_full,350,steane,bposd,9,3,1000,sd6,0.05,0.492,N/A,N/A,N/A
custom_full,450,steane,bposd,9,3,1000,sd6,0.05,0.516,N/A,N/A,N/A
custom_full,500,steane,bposd,9,3,1000,sd6,0.05,0.482,N/A,N/A,N/A
custom_full,400,steane,bposd,9,3,1000,sd6,0.05,0.484,N/A,N/A,N/A
custom_full,300,steane,bposd,9,3,1000,sd6,0.01,0.281,N/A,N/A,N/A
custom_full,350,steane,bposd,9,3,1000,sd6,0.01,0.274,N/A,N/A,N/A
custom_full,400,steane,bposd,9,3,1000,sd6,0.01,0.265,N/A,N/A,N/A
custom_full,450,steane,bposd,9,3,1000,sd6,0.01,0.242,N/A,N/A,N/A
custom_full,500,steane,bposd,9,3,1000,sd6,0.01,0.289,N/A,N/A,N/A
custom_full,450,gross,bposd,225,3,1000,sd6,0.01,0.550,N/A,N/A,N/A
custom_full,300,gross,bposd,150,3,1000,sd6,0.01,0.580,N/A,N/A,N/A
custom_full,400,gross,bposd,200,3,1000,sd6,0.01,0.650,N/A,N/A,N/A
custom_full,500,gross,bposd,250,3,1000,sd6,0.01,0.540,N/A,N/A,N/A
custom_full,350,gross,bposd,175,3,1000,sd6,0.01,0.570,N/A,N/A,N/A
custom_full,350,gross,bposd,175,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,400,gross,bposd,200,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,450,gross,bposd,225,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,300,gross,bposd,150,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,500,gross,bposd,250,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,sd6,0.01,0.485,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,sd6,0.01,0.490,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,sd6,0.05,0.496,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,sd6,0.05,0.520,N/A,N/A,N/A
custom_full,300,surface,bposd,11,3,1000,sd6,0.01,0.118,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,sd6,0.01,0.509,N/A,N/A,N/A
custom_full,300,surface,bposd,11,3,1000,sd6,0.05,0.465,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,sd6,0.05,0.504,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,sd6,0.01,0.477,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,sd6,0.01,0.475,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,sd6,0.01,0.470,N/A,N/A,N/A
custom_full,350,surface,bposd,12,3,1000,sd6,0.01,0.128,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,sd6,0.05,0.507,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,sd6,0.05,0.487,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,sd6,0.05,0.485,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,3,1000,sd6,0.01,0.498,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,3,1000,sd6,0.01,0.503,N/A,N/A,N/A
custom_full,350,surface,bposd,12,3,1000,sd6,0.05,0.506,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,3,1000,sd6,0.05,0.534,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,3,1000,sd6,0.05,0.526,N/A,N/A,N/A
custom_full,400,surface,bposd,13,3,1000,sd6,0.01,0.111,N/A,N/A,N/A
custom_full,400,surface,bposd,13,3,1000,sd6,0.05,0.489,N/A,N/A,N/A
custom_full,300,color,bposd,11,3,1000,sd6,0.01,0.328,N/A,N/A,N/A
custom_full,350,color,bposd,11,3,1000,sd6,0.01,0.318,N/A,N/A,N/A
custom_full,450,surface,bposd,14,3,1000,sd6,0.01,0.128,N/A,N/A,N/A
custom_full,450,hh,bposd,13,3,1000,sd6,0.01,0.496,N/A,N/A,N/A
custom_full,500,hh,bposd,13,3,1000,sd6,0.01,0.500,N/A,N/A,N/A
custom_full,300,color,bposd,11,3,1000,sd6,0.05,0.506,N/A,N/A,N/A
custom_full,350,color,bposd,11,3,1000,sd6,0.05,0.488,N/A,N/A,N/A
custom_full,450,hh,bposd,13,3,1000,sd6,0.05,0.519,N/A,N/A,N/A
custom_full,500,hh,bposd,13,3,1000,sd6,0.05,0.484,N/A,N/A,N/A
